# bin/capture-manifest scratch/work/kokkos-all-production, taken 2026-09-12 at psyclone 8f5462666b lfric_apps df61404edc: psy module, invoke, kernel, region symbol
horiz_mean_alg_mod_psy	invoke_0	extract_2d_field_code	extract_2d_field_kokkos
horiz_mean_alg_mod_psy	invoke_1_set_field_to_profile_kernel_type	set_field_to_profile_code	set_field_to_profile_kokkos
horizontal_sl_advective_alg_mod_psy	invoke_1_horizontal_linear_sl_kernel_type	horizontal_linear_sl_code	horizontal_linear_sl_kokkos
horizontal_sl_advective_alg_mod_psy	invoke_5_horizontal_cubic_sl_kernel_type	horizontal_cubic_sl_code	horizontal_cubic_sl_kokkos
init_altitude_mod_psy	invoke_1	smooth_orog_code	smooth_orog_kokkos
init_gungho_lbcs_alg_mod_psy	invoke_4_combine_w2_field_kernel_type	combine_w2_field_code	combine_w2_field_r_double_kokkos
init_gungho_lbcs_alg_mod_psy	invoke_5	combine_w2_field_code	combine_w2_field_r_double_kokkos
init_gungho_lbcs_alg_mod_psy	invoke_7	moist_dyn_gas_code	moist_dyn_gas_kokkos
init_gungho_lbcs_alg_mod_psy	invoke_7	sort_ref_code	sort_ref_r_double_kokkos
init_gungho_prognostics_alg_mod_psy	invoke_10	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
init_gungho_prognostics_alg_mod_psy	invoke_9_sample_eos_rho_kernel_type	sample_eos_rho_code	sample_eos_rho_kokkos
init_gungho_prognostics_alg_mod_psy	invoke_apply_bcs_to_u	enforce_bc_code	enforce_bc_r_double_kokkos
init_gungho_prognostics_alg_mod_psy	invoke_get_u_from_projection	enforce_bc_code	enforce_bc_r_double_kokkos
init_saturated_profile_alg_mod_psy	invoke_4_theta_e_kernel_type	theta_e_code	theta_e_kokkos
init_saturated_profile_alg_mod_psy	invoke_5	theta_e_code	theta_e_kokkos
init_saturated_profile_alg_mod_psy	invoke_6	theta_e_code	theta_e_kokkos
init_thermo_profile_alg_mod_psy	invoke_1	profile_interp_code	profile_interp_kokkos
init_thermo_profile_alg_mod_psy	invoke_3	profile_interp_code	profile_interp_kokkos
init_unsaturated_profile_alg_mod_psy	invoke_3_relative_humidity_kernel_type	relative_humidity_code	relative_humidity_kokkos
init_unsaturated_profile_alg_mod_psy	invoke_4	relative_humidity_code	relative_humidity_kokkos
intermesh_mappings_alg_mod_psy	invoke_0_apply_w3_to_sh_w3_kernel_type	apply_w3_to_sh_w3_code	apply_w3_to_sh_w3_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_15_restrict_w2_kernel_type	restrict_w2_code	restrict_w2_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_16	prolong_w2_kernel_code	prolong_w2_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_18	restrict_w0_kernel_code	restrict_w0_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_19	prolong_w0_kernel_code	prolong_w0_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_2	prolong_scalar_unweighted_kernel_code	prolong_scalar_unweighted_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_27_adjust_lambda_kernel_type	adjust_lambda_kernel_code	adjust_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_28_apply_lambda_kernel_type	apply_lambda_kernel_code	apply_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_29_enforce_lower_bound_kernel_type	enforce_lower_bound_code	enforce_lower_bound_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_30_enforce_lower_bound_kernel_type	enforce_lower_bound_code	enforce_lower_bound_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_32	adjust_lambda_kernel_code	adjust_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_33_apply_lambda_kernel_type	apply_lambda_kernel_code	apply_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_34_enforce_lower_bound_kernel_type	enforce_lower_bound_code	enforce_lower_bound_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_35	adjust_lambda_kernel_code	adjust_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_36_apply_lambda_kernel_type	apply_lambda_kernel_code	apply_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_38_adjust_lambda_kernel_type	adjust_lambda_kernel_code	adjust_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_39_apply_lambda_kernel_type	apply_lambda_kernel_code	apply_lambda_kernel_kokkos
intermesh_mappings_alg_mod_psy	invoke_40_enforce_lower_bound_kernel_type	enforce_lower_bound_code	enforce_lower_bound_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_restrict_scalar_unweighted	restrict_scalar_unweighted_kernel_code	restrict_scalar_unweighted_r_double_kokkos
intermesh_mappings_alg_mod_psy	invoke_restrict_scalar_weighted	restrict_scalar_weighted_kernel_code	restrict_scalar_weighted_r_double_kokkos
interpolation_alg_mod_psy	invoke_4_extract_w_kernel_type	extract_w_code	extract_w_r_double_kokkos
interpolation_alg_mod_psy	invoke_5	dg_inc_matrix_vector_code	dg_inc_matrix_vector_r_double_kokkos
interpolation_alg_mod_psy	invoke_5	dg_inc_matrix_vector_code	dg_inc_matrix_vector_r_double_kokkos
interpolation_alg_mod_psy	invoke_5	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
lam_rhs_alg_mod_psy	invoke_compute_rhs_lbc	dg_matrix_vector_code	dg_matrix_vector_r_double_kokkos
lam_rhs_alg_mod_psy	invoke_compute_rhs_lbc	enforce_bc_code	enforce_bc_r_double_kokkos
lam_rhs_alg_mod_psy	invoke_compute_rhs_lbc	matrix_vector_code	matrix_vector_r_double_kokkos
leonard_term_alg_mod_psy	invoke_0	leonard_term_kl_code	leonard_term_kl_kokkos
leonard_term_alg_mod_psy	invoke_0	leonard_term_th_code	leonard_term_th_kokkos
leonard_term_alg_mod_psy	invoke_0	leonard_term_th_code	leonard_term_th_kokkos
leonard_term_alg_mod_psy	invoke_0	leonard_term_u_code	leonard_term_u_kokkos
leonard_term_alg_mod_psy	invoke_1	leonard_term_th_code	leonard_term_th_kokkos
limited_area_constants_mod_psy	invoke_1	restrict_masked_w2_kernel_code	restrict_masked_w2_kernel_kokkos
limited_area_constants_mod_psy	invoke_1	restrict_scalar_masked_kernel_code	restrict_scalar_masked_r_double_kokkos
